全国地方公共団体コード,都道府県名,市区町村名,公表_年月日,集計区分,陽性者数
131229,東京都,葛飾区,2021-01-07,市区町村,1820
131237,東京都,江戸川区,2021-01-07,市区町村,2526
132012,東京都,八王子市,2021-01-07,市区町村,1340
132021,東京都,立川市,2021-01-07,市区町村,443
132039,東京都,武蔵野市,2021-01-07,市区町村,515
132047,東京都,三鷹市,2021-01-07,市区町村,598
132055,東京都,青梅市,2021-01-07,市区町村,244
132063,東京都,府中市,2021-01-07,市区町村,606
132071,東京都,昭島市,2021-01-07,市区町村,315
132080,東京都,調布市,2021-01-07,市区町村,720
132098,東京都,町田市,2021-01-07,市区町村,900
132101,東京都,小金井市,2021-01-07,市区町村,333
132110,東京都,小平市,2021-01-07,市区町村,379
132128,東京都,日野市,2021-01-07,市区町村,417
132136,東京都,東村山市,2021-01-07,市区町村,256
132144,東京都,国分寺市,2021-01-07,市区町村,282
132152,東京都,国立市,2021-01-07,市区町村,140
132187,東京都,福生市,2021-01-07,市区町村,168
132195,東京都,狛江市,2021-01-07,市区町村,215
132209,東京都,東大和市,2021-01-07,市区町村,151
132217,東京都,清瀬市,2021-01-07,市区町村,176
132225,東京都,東久留米市,2021-01-07,市区町村,222
132233,東京都,武蔵村山市,2021-01-07,市区町村,134
132241,東京都,多摩市,2021-01-07,市区町村,285
132250,東京都,稲城市,2021-01-07,市区町村,220
132276,東京都,羽村市,2021-01-07,市区町村,112
132284,東京都,あきる野市,2021-01-07,市区町村,213
132292,東京都,西東京市,2021-01-07,市区町村,670
133035,東京都,瑞穂町,2021-01-07,市区町村,63
133051,東京都,日の出町,2021-01-07,市区町村,42
133078,東京都,檜原村,2021-01-07,市区町村,4
133086,東京都,奥多摩町,2021-01-07,市区町村,7
133612,東京都,大島町,2021-01-07,市区町村,6
133621,東京都,利島村,2021-01-07,市区町村,0
133639,東京都,新島村,2021-01-07,市区町村,0
133647,東京都,神津島村,2021-01-07,市区町村,0
133817,東京都,三宅村,2021-01-07,市区町村,4
133825,東京都,御蔵島村,2021-01-07,市区町村,1
134015,東京都,八丈町,2021-01-07,市区町村,7
134023,東京都,青ヶ島村,2021-01-07,市区町村,0
134210,東京都,小笠原村,2021-01-07,市区町村,3
,,,2021-01-07,都外,4963
,,,2021-01-07,調査中,55
131016,東京都,千代田区,2021-01-08,市区町村,430
131024,東京都,中央区,2021-01-08,市区町村,1419
131032,東京都,港区,2021-01-08,市区町村,2911
131041,東京都,新宿区,2021-01-08,市区町村,5036
131059,東京都,文京区,2021-01-08,市区町村,1208
131067,東京都,台東区,2021-01-08,市区町村,1341
131075,東京都,墨田区,2021-01-08,市区町村,1449
131083,東京都,江東区,2021-01-08,市区町村,2380
131091,東京都,品川区,2021-01-08,市区町村,2382
131105,東京都,目黒区,2021-01-08,市区町村,2178
131113,東京都,大田区,2021-01-08,市区町村,3582
131121,東京都,世田谷区,2021-01-08,市区町村,5554
131130,東京都,渋谷区,2021-01-08,市区町村,2357
131148,東京都,中野区,2021-01-08,市区町村,2571
131156,東京都,杉並区,2021-01-08,市区町村,2830
131164,東京都,豊島区,2021-01-08,市区町村,1822
131172,東京都,北区,2021-01-08,市区町村,1507
131181,東京都,荒川区,2021-01-08,市区町村,1104
131199,東京都,板橋区,2021-01-08,市区町村,2427
131202,東京都,練馬区,2021-01-08,市区町村,3093
131211,東京都,足立区,2021-01-08,市区町村,3396
131229,東京都,葛飾区,2021-01-08,市区町村,1859
131237,東京都,江戸川区,2021-01-08,市区町村,2641
132012,東京都,八王子市,2021-01-08,市区町村,1362
132021,東京都,立川市,2021-01-08,市区町村,462
132039,東京都,武蔵野市,2021-01-08,市区町村,535
132047,東京都,三鷹市,2021-01-08,市区町村,614
132055,東京都,青梅市,2021-01-08,市区町村,250
132063,東京都,府中市,2021-01-08,市区町村,626
132071,東京都,昭島市,2021-01-08,市区町村,325
132080,東京都,調布市,2021-01-08,市区町村,745
132098,東京都,町田市,2021-01-08,市区町村,951
132101,東京都,小金井市,2021-01-08,市区町村,339
132110,東京都,小平市,2021-01-08,市区町村,391
132128,東京都,日野市,2021-01-08,市区町村,434
132136,東京都,東村山市,2021-01-08,市区町村,272
132144,東京都,国分寺市,2021-01-08,市区町村,286
132152,東京都,国立市,2021-01-08,市区町村,147
132187,東京都,福生市,2021-01-08,市区町村,176
132195,東京都,狛江市,2021-01-08,市区町村,223
132209,東京都,東大和市,2021-01-08,市区町村,156
132217,東京都,清瀬市,2021-01-08,市区町村,182
132225,東京都,東久留米市,2021-01-08,市区町村,233
132233,東京都,武蔵村山市,2021-01-08,市区町村,142
132241,東京都,多摩市,2021-01-08,市区町村,300
132250,東京都,稲城市,2021-01-08,市区町村,224
132276,東京都,羽村市,2021-01-08,市区町村,122
132284,東京都,あきる野市,2021-01-08,市区町村,225
132292,東京都,西東京市,2021-01-08,市区町村,685
133035,東京都,瑞穂町,2021-01-08,市区町村,66
133051,東京都,日の出町,2021-01-08,市区町村,43
133078,東京都,檜原村,2021-01-08,市区町村,4
133086,東京都,奥多摩町,2021-01-08,市区町村,7
133612,東京都,大島町,2021-01-08,市区町村,6
133621,東京都,利島村,2021-01-08,市区町村,0
133639,東京都,新島村,2021-01-08,市区町村,0
133647,東京都,神津島村,2021-01-08,市区町村,0
133817,東京都,三宅村,2021-01-08,市区町村,4
133825,東京都,御蔵島村,2021-01-08,市区町村,1
134015,東京都,八丈町,2021-01-08,市区町村,7
134023,東京都,青ヶ島村,2021-01-08,市区町村,0
134210,東京都,小笠原村,2021-01-08,市区町村,3
,,,2021-01-08,都外,5102
,,,2021-01-08,調査中,55
131016,東京都,千代田区,2021-01-09,市区町村,444
131024,東京都,中央区,2021-01-09,市区町村,1445
131032,東京都,港区,2021-01-09,市区町村,2982
131041,東京都,新宿区,2021-01-09,市区町村,5115
131059,東京都,文京区,2021-01-09,市区町村,1242
131067,東京都,台東区,2021-01-09,市区町村,1388
131075,東京都,墨田区,2021-01-09,市区町村,1489
131083,東京都,江東区,2021-01-09,市区町村,2472
131091,東京都,品川区,2021-01-09,市区町村,2420
131105,東京都,目黒区,2021-01-09,市区町村,2268
131113,東京都,大田区,2021-01-09,市区町村,3705
131121,東京都,世田谷区,2021-01-09,市区町村,5712
131130,東京都,渋谷区,2021-01-09,市区町村,2407
131148,東京都,中野区,2021-01-09,市区町村,2642
131156,東京都,杉並区,2021-01-09,市区町村,2943
131164,東京都,豊島区,2021-01-09,市区町村,1898
131172,東京都,北区,2021-01-09,市区町村,1569
131181,東京都,荒川区,2021-01-09,市区町村,1154
131199,東京都,板橋区,2021-01-09,市区町村,2557
131202,東京都,練馬区,2021-01-09,市区町村,3179
131211,東京都,足立区,2021-01-09,市区町村,3534
131229,東京都,葛飾区,2021-01-09,市区町村,1893
131237,東京都,江戸川区,2021-01-09,市区町村,2723
132012,東京都,八王子市,2021-01-09,市区町村,1386
132021,東京都,立川市,2021-01-09,市区町村,487
132039,東京都,武蔵野市,2021-01-09,市区町村,552
132047,東京都,三鷹市,2021-01-09,市区町村,627
132055,東京都,青梅市,2021-01-09,市区町村,257
132063,東京都,府中市,2021-01-09,市区町村,647
132071,東京都,昭島市,2021-01-09,市区町村,335
132080,東京都,調布市,2021-01-09,市区町村,767
132098,東京都,町田市,2021-01-09,市区町村,1059
132101,東京都,小金井市,2021-01-09,市区町村,349
132110,東京都,小平市,2021-01-09,市区町村,413
132128,東京都,日野市,2021-01-09,市区町村,447
132136,東京都,東村山市,2021-01-09,市区町村,279
132144,東京都,国分寺市,2021-01-09,市区町村,300
132152,東京都,国立市,2021-01-09,市区町村,152
132187,東京都,福生市,2021-01-09,市区町村,184
132195,東京都,狛江市,2021-01-09,市区町村,230
132209,東京都,東大和市,2021-01-09,市区町村,171
132217,東京都,清瀬市,2021-01-09,市区町村,183
132225,東京都,東久留米市,2021-01-09,市区町村,246
132233,東京都,武蔵村山市,2021-01-09,市区町村,147
132241,東京都,多摩市,2021-01-09,市区町村,310
132250,東京都,稲城市,2021-01-09,市区町村,236
132276,東京都,羽村市,2021-01-09,市区町村,124
132284,東京都,あきる野市,2021-01-09,市区町村,235
132292,東京都,西東京市,2021-01-09,市区町村,693
133035,東京都,瑞穂町,2021-01-09,市区町村,69
133051,東京都,日の出町,2021-01-09,市区町村,43
133078,東京都,檜原村,2021-01-09,市区町村,4
133086,東京都,奥多摩町,2021-01-09,市区町村,7
133612,東京都,大島町,2021-01-09,市区町村,7
133621,東京都,利島村,2021-01-09,市区町村,0
133639,東京都,新島村,2021-01-09,市区町村,0
133647,東京都,神津島村,2021-01-09,市区町村,1
133817,東京都,三宅村,2021-01-09,市区町村,4
133825,東京都,御蔵島村,2021-01-09,市区町村,1
134015,東京都,八丈町,2021-01-09,市区町村,7
134023,東京都,青ヶ島村,2021-01-09,市区町村,0
134210,東京都,小笠原村,2021-01-09,市区町村,3
,,,2021-01-09,都外,5250
,,,2021-01-09,調査中,57
131016,東京都,千代田区,2021-01-10,市区町村,453
131024,東京都,中央区,2021-01-10,市区町村,1459
131032,東京都,港区,2021-01-10,市区町村,3032
131041,東京都,新宿区,2021-01-10,市区町村,5167
131059,東京都,文京区,2021-01-10,市区町村,1245
131067,東京都,台東区,2021-01-10,市区町村,1431
131075,東京都,墨田区,2021-01-10,市区町村,1517
131083,東京都,江東区,2021-01-10,市区町村,2537
131091,東京都,品川区,2021-01-10,市区町村,2454
131105,東京都,目黒区,2021-01-10,市区町村,2311
131113,東京都,大田区,2021-01-10,市区町村,3788
131121,東京都,世田谷区,2021-01-10,市区町村,5762
131130,東京都,渋谷区,2021-01-10,市区町村,2470
131148,東京都,中野区,2021-01-10,市区町村,2689
131156,東京都,杉並区,2021-01-10,市区町村,2994
131164,東京都,豊島区,2021-01-10,市区町村,1923
131172,東京都,北区,2021-01-10,市区町村,1599
131181,東京都,荒川区,2021-01-10,市区町村,1181
131199,東京都,板橋区,2021-01-10,市区町村,2610
131202,東京都,練馬区,2021-01-10,市区町村,3264
131211,東京都,足立区,2021-01-10,市区町村,3577
131229,東京都,葛飾区,2021-01-10,市区町村,1911
131237,東京都,江戸川区,2021-01-10,市区町村,2791
132012,東京都,八王子市,2021-01-10,市区町村,1390
132021,東京都,立川市,2021-01-10,市区町村,503
132039,東京都,武蔵野市,2021-01-10,市区町村,582
132047,東京都,三鷹市,2021-01-10,市区町村,668
132055,東京都,青梅市,2021-01-10,市区町村,263
132063,東京都,府中市,2021-01-10,市区町村,714
132071,東京都,昭島市,2021-01-10,市区町村,342
132080,東京都,調布市,2021-01-10,市区町村,793
132098,東京都,町田市,2021-01-10,市区町村,1114
132101,東京都,小金井市,2021-01-10,市区町村,363
132110,東京都,小平市,2021-01-10,市区町村,426
132128,東京都,日野市,2021-01-10,市区町村,452
132136,東京都,東村山市,2021-01-10,市区町村,299
132144,東京都,国分寺市,2021-01-10,市区町村,310
132152,東京都,国立市,2021-01-10,市区町村,157
132187,東京都,福生市,2021-01-10,市区町村,188
132195,東京都,狛江市,2021-01-10,市区町村,236
132209,東京都,東大和市,2021-01-10,市区町村,180
132217,東京都,清瀬市,2021-01-10,市区町村,186
132225,東京都,東久留米市,2021-01-10,市区町村,250
132233,東京都,武蔵村山市,2021-01-10,市区町村,149
132241,東京都,多摩市,2021-01-10,市区町村,326
132250,東京都,稲城市,2021-01-10,市区町村,241
132276,東京都,羽村市,2021-01-10,市区町村,125
132284,東京都,あきる野市,2021-01-10,市区町村,236
132292,東京都,西東京市,2021-01-10,市区町村,711
133035,東京都,瑞穂町,2021-01-10,市区町村,70
133051,東京都,日の出町,2021-01-10,市区町村,43
133078,東京都,檜原村,2021-01-10,市区町村,4
133086,東京都,奥多摩町,2021-01-10,市区町村,7
133612,東京都,大島町,2021-01-10,市区町村,7
133621,東京都,利島村,2021-01-10,市区町村,0
133639,東京都,新島村,2021-01-10,市区町村,0
133647,東京都,神津島村,2021-01-10,市区町村,1
133817,東京都,三宅村,2021-01-10,市区町村,4
133825,東京都,御蔵島村,2021-01-10,市区町村,1
134015,東京都,八丈町,2021-01-10,市区町村,7
134023,東京都,青ヶ島村,2021-01-10,市区町村,0
134210,東京都,小笠原村,2021-01-10,市区町村,3
,,,2021-01-10,都外,5371
,,,2021-01-10,調査中,57
131016,東京都,千代田区,2021-01-11,市区町村,457
131024,東京都,中央区,2021-01-11,市区町村,1467
131032,東京都,港区,2021-01-11,市区町村,3070
131041,東京都,新宿区,2021-01-11,市区町村,5252
131059,東京都,文京区,2021-01-11,市区町村,1265
131067,東京都,台東区,2021-01-11,市区町村,1446
131075,東京都,墨田区,2021-01-11,市区町村,1530
131083,東京都,江東区,2021-01-11,市区町村,2595
131091,東京都,品川区,2021-01-11,市区町村,2478
131105,東京都,目黒区,2021-01-11,市区町村,2357
131113,東京都,大田区,2021-01-11,市区町村,3841
131121,東京都,世田谷区,2021-01-11,市区町村,5806
131130,東京都,渋谷区,2021-01-11,市区町村,2510
131148,東京都,中野区,2021-01-11,市区町村,2729
131156,東京都,杉並区,2021-01-11,市区町村,3047
131164,東京都,豊島区,2021-01-11,市区町村,1944
131172,東京都,北区,2021-01-11,市区町村,1627
131181,東京都,荒川区,2021-01-11,市区町村,1202
131199,東京都,板橋区,2021-01-11,市区町村,2660
131202,東京都,練馬区,2021-01-11,市区町村,3311
131211,東京都,足立区,2021-01-11,市区町村,3634
131229,東京都,葛飾区,2021-01-11,市区町村,1938
131237,東京都,江戸川区,2021-01-11,市区町村,2842
132012,東京都,八王子市,2021-01-11,市区町村,1408
132021,東京都,立川市,2021-01-11,市区町村,515
132039,東京都,武蔵野市,2021-01-11,市区町村,597
132047,東京都,三鷹市,2021-01-11,市区町村,684
132055,東京都,青梅市,2021-01-11,市区町村,268
132063,東京都,府中市,2021-01-11,市区町村,728
132071,東京都,昭島市,2021-01-11,市区町村,346
132080,東京都,調布市,2021-01-11,市区町村,807
132098,東京都,町田市,2021-01-11,市区町村,1153
132101,東京都,小金井市,2021-01-11,市区町村,376
